X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
55.556,0,55.556,166.667,0,55.556,666.667,437.361,1.688.784,0.5,222.222,277.778,22.292,0,89.631,879.398,0,909.495,3.114
165.468,208.633,5.036,194.245,7.194,158.273,215.827,22.838,1.118.492,417.266,43.165,388.489,28.787,21.155,54.308,945.314,0,982.338,33.81
0.25,0.25,375,0,0,0,125,278.539,772.003,0.5,0,625,73.059,0,76.466,903.268,3.989,793.735,874
213.483,67.416,89.888,235.955,33.708,168.539,191.011,339.781,849.123,235.955,89.888,348.315,9.406,99.106,5.633,994.135,0,942.819,52.887
232.653,122.449,65.306,285.714,20.408,77.551,195.918,335.945,1.030.434,412.245,195.918,440.816,28.031,53.299,122.206,813.435,82,490.518,38.286
277.778,185.185,111.111,296.296,0,55.556,74.074,403.545,1.441.674,351.852,74.074,185.185,10.768,12.315,55.788,935.249,0,806.139,8.818
166.667,197.917,364.583,21.875,0,10.417,41.667,324.471,808.015,1.875,625,260.417,15.027,8.382,20.108,978.058,0,763.695,11.017
264.516,103.226,116.129,23.871,19.355,64.516,193.548,333.501,725.327,522.581,270.968,470.968,40.918,148.401,83.655,84.065,419,604.124,68.428
18.239,81.761,8.805,345.912,0,113.208,188.679,314.759,88.427,327.044,50.314,245.283,15.112,63.787,13.547,977.707,0,951.242,53.876
252.964,94.862,94.862,245.059,0,110.672,201.581,291.655,1.038.721,545.455,150.198,675.889,488.948,70.303,88.544,906.092,0,805.614,61.613
222.222,555.556,0,0,0,111.111,111.111,364.458,961.333,222.222,222.222,333.333,0,0,37.106,926.106,0,149.788,1.347
0.1,133.333,166.667,183.333,0,116.667,0.3,245.729,115.159,0.3,116.667,516.667,24,5.859,16.785,969.148,8.887,512.858,16.216
102.941,58.824,147.059,147.059,0,132.353,411.765,325.619,1.006.255,411.765,14.706,411.765,45.371,0,237.788,753.018,0,131.378,19.899
87.805,131.707,112.195,229.268,0,156.098,282.927,28.628,633.415,292.683,68.293,0.8,35.974,25.446,238.773,735.915,7.869,261.762,78.267
121.212,90.909,181.818,181.818,0,30.303,121.212,160.543,77.172,212.121,151.515,818.182,15.883,0,414.314,582.504,0,177.623,8.718
123.967,173.554,165.289,272.727,8.264,33.058,22.314,345.519,1.440.673,206.612,41.322,404.959,14.638,15.886,76.055,811.018,0,640.522,19.377
238.095,104.762,7.619,361.905,19.048,66.667,133.333,324.148,780.507,495.238,66.667,114.286,43.156,30.653,25.839,945.924,4.779,917.115,22.431
223.938,250.965,88.803,250.965,3.861,7.722,104.247,303.501,1.096.975,339.768,69.498,617.761,37.083,121,23.493,753.629,0,516.159,61.021
30.038,212.928,102.662,193.916,7.605,64.639,117.871,360.814,869.312,357.414,91.255,543.726,9.429,15.155,5.937,992.173,503,935.138,91.744
192,52,196,112,24,44,0.38,297.786,83.732,0.5,132,344,8.991,193,32.132,941.709,4.412,673.634,41.517
225.806,251.613,70.968,174.194,6.452,96.774,174.194,27.641,1.037.696,251.613,3.871,154.839,110.527,12.925,22.726,964.082,71,845.845,34.103
169.697,66.667,145.455,54.545,36.364,42.424,484.848,272.118,5.641,387.879,145.455,284.848,205,54.412,75.025,896.297,9.242,280.685,31.949
6.383,177.305,6.383,382.979,21.277,113.475,177.305,283.751,1.005.249,546.099,106.383,574.468,146.456,54.799,158.547,822.322,0,549.044,32.79
238.779,105.925,98.743,245.961,12.567,70.018,228.007,341.415,766.856,197.487,145.422,409.336,12.633,40.962,10.006,964.778,0,926.327,186.197
214.286,142.857,71.429,71.429,0,214.286,285.714,251.563,1.083.226,571.429,428.571,1,21.319,138.418,325.117,621.967,3.354,326.633,9.721
0,43.478,304.348,173.913,0,26.087,217.391,201.938,957.857,782.609,391.304,695.652,96.918,0,475.087,516.392,0,216.488,4.328
211.382,3.252,65.041,170.732,2.439,56.911,439.024,287.657,896.172,373.984,89.431,479.675,0,186.456,24.804,81.234,0,945.496,37.798
266.667,0.1,216.667,116.667,0,116.667,183.333,282.673,94.915,0.35,0.1,0.35,19.615,57.539,15.138,977.798,776,962.328,17.359
51.282,51.282,153.846,538.462,0,25.641,179.487,349.856,1.411.401,769.231,333.333,487.179,77.071,152.346,24.918,723.272,0,459.628,7.802
41.667,125,166.667,41.667,0,41.667,583.333,141.224,612.937,0.5,125,125,45.264,0,0,1,0,987.155,5.404
325,475,0.05,125,0,0,25,283.458,806.475,0.15,0.05,375,0,0,1.656,985.187,0,971.434,4.645
184.783,97.826,160.326,154.891,21.739,190.217,190.217,25.466,1.022.318,519.022,285.326,725.543,200.977,80.802,561.951,408.483,28,162.877,101.441
179.487,111.111,153.846,136.752,17.094,153.846,247.863,29.171,707.266,641.026,8.547,17.094,44.603,93.327,8.521,985.178,0,831.852,14.719
422.535,119.718,56.338,21.831,14.085,49.296,119.718,305.666,1.187.376,352.113,98.592,330.986,164.404,32.233,42.358,938.229,8.125,849.797,32.981
227.273,318.182,318.182,0,0,136.364,0,362.063,1.345.336,863.636,590.909,863.636,136.132,4.816,54.618,858.583,0,400.679,7.042
86.207,0.25,112.069,86.207,8.621,103.448,353.448,312.537,868.557,301.724,94.828,336.207,74.705,66.924,71.148,844.542,3.404,553.412,22.948
101.852,12.963,37.037,361.111,9.259,111.111,0.25,313.058,938.323,268.519,194.444,333.333,6.472,83.995,5.247,980.629,72,992.329,63.958
98.592,84.507,28.169,295.775,0,28.169,211.268,249.511,1.201.402,225.352,169.014,676.056,460.497,104,461.444,530.333,177,238.189,17.437
444.444,185.185,111.111,148.148,18.519,55.556,37.037,208.025,124.865,0.25,46.296,138.889,64.943,0,19.637,980.264,0,959.393,29.995
101.449,28.986,144.928,188.406,28.986,144.928,362.319,32.298,689.638,72.464,72.464,376.812,55.768,23.828,56.607,930.356,0,780.329,21.438
0.2,266.667,166.667,233.333,33.333,33.333,66.667,320.956,657.732,233.333,183.333,283.333,3.202,26.116,30.475,969.308,0,947.588,17.143
44.444,66.667,155.556,333.333,66.667,66.667,266.667,163.012,1.575.405,333.333,44.444,466.667,12.965,0,156.544,739.061,0,492.061,8.259
132.353,338.235,73.529,161.765,0,132.353,161.765,207.389,765.796,161.765,161.765,0.25,43.947,11.869,13.357,96.768,0,94.008,34.422
313.333,93.333,0.06,0.22,0,73.333,0.24,32.459,882.268,326.667,206.667,286.667,39.452,36.155,54.626,826.971,194,901.226,36.339
0,1.875,125,625,0,1.875,4.375,414.413,1.075.097,0.5,0.25,8.125,0,143.421,25.984,738.058,485,170.302,4.907
0.2,0.16,0.12,0.12,0,0.32,0.08,81.703,1.242.197,0.52,0.24,0.76,27.831,157.319,44.256,94.365,0,865.889,6.68
101.449,101.449,449.275,43.478,72.464,72.464,15.942,181.609,68.531,391.304,463.768,57.971,0,32.609,49.696,789.846,6.061,922.764,8.931
544.872,70.513,185.897,96.154,19.231,641,76.923,29.985,872.076,141.026,32.051,192.308,53.724,40.232,309,755.396,0,987.358,55.411
217.391,217.391,246.377,57.971,0,115.942,144.928,311.029,1.183.332,347.826,57.971,376.812,39.437,7.044,36.008,903.661,0,880.765,15.57
238.462,38.462,215.385,284.615,7.692,30.769,184.615,352.234,531.689,153.846,0.1,392.308,3.661,25.599,200.198,741.517,53,193.013,37.457
384.615,0,307.692,0,0,0,307.692,325,1.167.424,538.462,76.923,615.385,75.431,0,112.798,864.814,0,500.233,7.594
233.503,147.208,35.533,406.091,0,60.914,116.751,249.809,1.779.064,309.645,106.599,299.492,110.309,22.252,42.142,731.216,0,814.416,42.376
148.936,106.383,148.936,297.872,21.277,42.553,234.043,279.192,736.195,276.596,212.766,382.979,137.339,0,49.966,948.233,0,942.232,10.505
164.021,79.365,97.884,240.741,42.328,187.831,187.831,275.356,862.432,267.196,84.656,280.423,3.564,87.172,1.397,997.377,1,976.726,333.961
166.667,190.476,71.429,47.619,0,71.429,2.381,3.727,919.996,571.429,214.286,738.095,9.842,66.015,404.026,588.604,2.263,60.542,6.95
307.692,76.923,76.923,230.769,0,153.846,153.846,244.803,1.129.054,230.769,0,76.923,14.045,0,2.249,997.751,0,995.658,6.061
0,1.875,4.375,625,625,125,125,241.163,935.593,4.375,125,6.875,160.205,59.102,8.299,973.939,0,954.847,2.657
19.697,60.606,146.465,242.424,0,151.515,20.202,307.718,55.067,313.131,116.162,621.212,101.511,57.138,28.256,955.498,11.297,734.369,99.73
276.243,77.348,154.696,314.917,5.525,60.773,110.497,310.995,1.012.194,243.094,259.669,546.961,22.318,25.049,26.336,680.396,1.062,254.611,36.123
131.148,147.541,4.918,42.623,16.393,4.918,180.328,338.682,69.304,196.721,0,245.902,0,0,31.416,965.063,0,825.169,7.723
117.647,117.647,188.235,176.471,35.294,82.353,282.353,306.999,426.003,247.059,70.588,388.235,0,3.413,3.462,953.466,0,594.413,27.888
130.435,217.391,43.478,195.652,0,65.217,347.826,36.099,1.373.547,413.043,21.739,434.783,8.931,14.597,25.352,972.229,0,919.377,8.018
65.217,65.217,152.174,173.913,0,43.478,0.5,22.557,375.459,586.957,21.739,891.304,0,0,2.475,990.595,0,961.373,16.364
0,90.909,363.636,90.909,0,272.727,181.818,389.797,1.957.192,636.364,181.818,363.636,40.986,377.206,112.224,453.503,0,997.825,2.938
83.333,166.667,333.333,416.667,0,0,0,248.411,758.953,666.667,83.333,166.667,0,73.126,21.885,978.115,0,426.969,1.674
121.429,121.429,107.143,185.714,92.857,164.286,207.143,214.614,1.504.569,628.571,171.429,678.571,128.769,53.373,188.276,784.628,9.496,868.954,34.437
242.718,116.505,67.961,15.534,0,19.417,398.058,367.666,777.354,194.175,184.466,553.398,4.538,28.532,10.288,97.276,0,870.481,18.557
218.391,91.954,137.931,45.977,11.494,57.471,22.989,272.042,1.114.157,172.414,91.954,701.149,141.304,0,27.273,960.591,0,819.437,27.66
219.512,2.439,219.512,292.683,0,2.439,219.512,230.102,92.549,170.732,146.341,731.707,19.711,11.992,256.552,730.213,0,43.741,17.408
176.471,73.529,36.765,272.059,7.353,95.588,338.235,361.577,895.568,235.294,132.353,257.353,15.942,341.219,797,936.335,195,775.471,52.038
462.428,16.185,109.827,144.509,578,52.023,63.584,341.075,815.037,589.595,109.827,485.549,21.554,40.845,54.681,899.833,9.136,779.445,36.883
213.115,262.295,131.148,213.115,16.393,65.574,98.361,297.682,1.206.377,442.623,163.934,491.803,40.639,3.564,6.672,92.607,85,68.833,13.137
16.129,27.957,139.785,247.312,0,139.785,32.258,299.939,852.432,204.301,86.022,27.957,37.712,11.471,34.614,958.803,375,540.126,21.314
297.297,216.216,216.216,81.081,0,81.081,108.108,242.971,980.084,432.432,54.054,108.108,42.173,21.071,14.285,964.706,0,935.854,8.321
383.562,9.589,82.192,315.068,13.699,68.493,41.096,374.833,962.667,39.726,342.466,630.137,66.906,117.093,260.898,732.623,682,298.286,13.444
157.895,105.263,184.211,52.632,26.316,105.263,368.421,257.267,979.327,289.474,52.632,684.211,30.598,95.147,402.491,5.855,0,164.979,11.669
134.615,134.615,173.077,134.615,19.231,115.385,288.462,291.471,803.184,403.846,96.154,538.462,35.751,19.229,56.751,920.626,19,867.296,38.294
25.641,108.974,96.154,410.256,641,32.051,89.744,32.561,716.288,333.333,160.256,224.359,52.741,67.396,74.534,833.002,0,551.783,44.985
156.098,4.878,17.561,141.463,82.927,73.171,321.951,3.241,822.977,580.488,385.366,82.439,132.037,15.232,356.516,614.334,5.135,176.679,29.045
